,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
102,"Gina se nudila, když uklízela svůj pokoj.",Ale muselo se to udělat.,Rozhodla se zapnout rádio.,"Byla tam píseň, kterou nikdy předtím neslyšela.",Líbila se jí ta píseň.,Gina se oblékla a odjela do práce.,1
103,Malá sněhová bouře přepadla město.,Střecha školy se pod váhou zhroutila.,"Uklízeč se nahoru vylezl, aby to zkontroloval.",Střecha se otřásla pod novou váhou.,Střecha byla naprosto v pořádku.,Správce se bál.,2
104,Včera jsem měla narozeniny.,"K mému překvapení, moji přátelé pro mě naplánovali oslavu.",Nemohl jsem tomu uvěřit.,Ta párty byla velmi zábavná.,Nesnášela jsem své narozeniny.,Byla to nejlepší narozeninová párty.,2
105,Moje matka vyhodila svůj starý slovník.,Vzal jsem to z koše.,Seděl jsem s ním a cítil jsem jeho vůni.,Připomnělo mi to vůni staré knihovny.,Bylo to nechutné.,"Voněl tak dobře, že jsem ho snědl.",1
106,Rodiče nás v roce 1963 vzali do Paragon Parku.,Vzali jsme trajekt z přístavu Rowes Wharf v Bostonu.,"Jeli jsme na kolotoči, bičem a housenku.",Hráli jsme skeeball.,Máme mnoho příjemných vzpomínek na tuto cestu z dětství.,"Nepamatuju si, že bych byl v Paragonském parku.",1
107,Můj oblíbený film je Čaroděj ze země Oz.,"Když jsem byl mladý, myslel jsem si, že je to skutečné.","Kdykoliv jsem se na to díval, cítil jsem se ponořen do filmu.",Postavy mě odvedly do země Oz.,Jednoho dne jsem se rozhodl ten film koupit.,Neměl jsem rád Čaroděje ze země Oz.,1
108,Mary Ann šla na procházku po stezce v parku.,Prošla kolem lidí s dětmi a zvířaty.,"Prošla kolem lidí, co běhali a jeli na kole.",Viděla spoustu rostlin.,"Mary Ann dostala vyrážku z jednoho z nich, protože to byl jedovatý břečťan.",Mary Ann dokončila svůj salát a s radostí ho snědla.,1
109,"Jednou se do rodiny, která měla dvě kočky, přistěhoval pes.","Jedné kočičce nový pes nevadil, ale druhé se ho bálo.",Hlasitě mňoukal a poškrábal psa po nosu.,"Skočil z jedné strany pokoje na druhou, aby unikl psovi.",Přitiskl se k psovi.,Pes ho našel a rozsekal ho.,2
110,Moje oblíbené zvíře je Arabský Oryx.,"Obvykle je nevidím, protože je to africká antilopa.",Musím chodit do zoo.,Moje rodina mi letos koupila hezký dárek k narozeninám.,Dali mi velkou ilustrovanou knihu o afrických zvířatech.,Dali mi knihu o historii počítače.,1
111,"Každý den naříkám dceři, aby si udělala úkoly.","Nakonec jsem se rozhodl, že je to její vlastní zodpovědnost.",A určitě to neudělala jen jednoho večera.,"Poslal jsem ji do postele, protože jsem věděl, že bude mít problémy ve škole.",Nakonec dostala špatnou známku z úkolu.,Celé odpoledne hrála basketbal se svými přáteli.,1
112,Jeden chlapec chtěl hrát baseball ve svém týmu.,Hodně cvičil se svými bratry.,"Na tréninku ho trenér nechal vyzkoušet, aby byl nadhazovačem.",Chlapec to nezvládl.,Chlapec šel domů zklamaný.,Trenér mu nabídl pozici hlavního nadhazovače.,1
113,Sue se probudila uprostřed noci kvůli strašnému zápachu.,"Nedokázala přijít na to, co to bylo.",Rozhlédla se po místnosti.,"Pak si všimla, že to viděla.",Sarah začala sledovat televizi.,Sarah našla na stole zkažené mléko.,2
114,"Mark si jednoho dne všiml, že ho začínají bolet zuby.","Rozhodne se navštívit svého zubaře, aby zjistil, co se děje.","Zubař mu řekne, že mu musí vyjmout zuby moudrosti.",Mark souhlasí s operací.,"Mark doufal, že mu to zastaví zubní bolesti.","Markův spolupracovník mu řekl, že nebude volit ve volbách.",1
115,Lulu se právě přestěhovala do svého nového domova.,Poprvé měla myčku nádobí.,Rozhodla se tu noc prohnat spoustu nádobí.,V oddělení nalila nějaké mýdlo na nádobí.,Lulu vypnul myčku.,Lulu zapnula myčku nádobí.,2
116,Farmář Bill zavolal krávy na pole.,Přišli sem pro jídlo.,Bill nalil do velkých košíků nějaké obilí pro krávy.,Krávy šťastně snědly večeři.,Bill byl na svou práci hrdý.,Bill hledal krávy.,1
117,Terry odešel z nemocnice frustrovaný a sklíčený.,Měl problém otevřít dveře auta se zlomeným palcem.,"Doma požádal sestru, aby mu půjčila peníze na operaci.","Souhlasila s podmínkou, že dostane práci v pojišťovně.",Souhlasil.,Terryho sestra se rozhodla nechat operovat palec.,1
118,Mary pracovala v autosalonu dva roky bez prodeje.,"Její šéf jí říká, že musí prodat auto.",Jednoho dne do prodejny přišel pár a požádal o prohlídku auta.,"Mary jim prodá velmi velké, drahé auto.",Maryina šéfka je s jejím prodejem spokojená.,"Mary je smutná, že prodala auto.",1
119,Brie se svojí kočkou se přestěhovala k jejímu příteli a jeho kočce.,Ty dvě kočky se nenáviděly.,Většinu času si navzájem šeptali.,"Jednou v noci, o šest měsíců později, se kočky rozhodly, že se budou mazlit.","Brie byla ráda, že se stali přáteli.",Brie nesnášel sýr.,1
120,Tim potřeboval novou kuchyňskou podlahu.,Jeho byl starý a prasklý.,Tak šel nakupovat nové dlaždice.,Našel skvělé dlaždice a přinesl je domů.,Nainstaloval do svého domu krásnou novou podlahu do kuchyně.,Tim ty dlaždice vrátil do obchodu druhý den.,1
121,"Dave se jednoho dne rozhodl, že chce jít na show.",Objednal si pár lístků.,Pak pozval pár svých přátel.,Všichni šli na představení a dobře se bavili.,"Dave hledá na internetu další koncerty, které by se mu líbily.",Dave převzal kontrolu nad vrtulníkem a přistál na hřišti.,1
122,Je tam hřbitov s 199 hrobovými kameny.,12 mužů přineslo rakev.,12 mužů pohřbilo rakev.,Muži i ženy spolu plakali.,Těšili se na pohled.,Truchlili nad ztrátami.,2
123,"Joe se cítil sebevědomě, když šel do boxu.",Dominantní byl v prvních čtyřech kolech.,"Dostal levé hák, který mu v páté řadě uřízl oko.",Posledních sedm kol bylo jen na jedné straně.,Joe nakonec boj vyhrál.,Joe dokončil zápas bez poranění.,1
124,Jimmyho potkala ta nejhorší věc.,Z podlahy v ložnici zvedl pytel bramborových hranolků.,"Když šel ven, snědl nějaké hranolky.","Venku, řekl jeho přítel, proč se na tvém pytli plazí mravenci?",Jimmyho bolí žaludek.,Jimmy snědl další čip z pytle.,1
125,Můj syn se zúčastnil derby s hračkami.,Týmy otce a syna navrhovaly malé autíčky s zápalkami.,Někteří týmy navrhují luxusní auta.,"Navrhli jsme jednoduché auto, které ve skutečnosti vyhralo derby.",S mým synem jsme si vedli špatně.,"Můj syn byl šťastný, že jsme vyhráli.",2
126,Brian se letos zkoušel v hokejovém týmu.,Bohužel se do týmu nedostal.,"Trenér říkal, že musí být rychlejší na bruslích.",Brian strávil celou zimu prací na rychlostním bruslení.,Nakonec se dostal do týmu.,"Rozhodl se, že se nezkouší do týmu.",1
127,"Kelly lyžovala, když najednou za sebou slyšela velký rozruch.","Podívala se zpět a uviděla zeď sněhu, jak k ní přichází.",Zpanikařila a začala rychleji sjezdit po svahu.,"Když ji lavinová vlna dostihla, rychle skočila do stromů.",Kelly se chopila stromu a pevně se držela.,Kelly byla schopná lyžovat na kopci po lavině.,1
128,Harry opravdu chtěl vidět nový film Hvězdné války.,Čekal ve frontě u pokladny v den premiéry.,Dokázal si koupit lístek.,Díval se na celý film.,"Harry byl rád, že viděl ten film se svými přáteli.",Harryovi se ten film opravdu líbil.,2
129,Mark měl druhý den začít v nové práci.,"Byl nervózní z toho, že je kolem tolik cizinců.",Předchozí noc kvůli úzkosti sotva spal.,"Když vstoupil do budovy, byl vřele přivítán mnoha lidmi.",Ten samý den ho vyhodili a odešel z budovy.,"Uvědomil si, že by se dokonale hodil do nové práce.",2
130,"Ellen měla dceručku, která spala ve své posteli.","Jednoho rána Ellen neslyšela, že její dítě je rozrušené, a tak šla zkontrolovat.","Její dcera se ani nehýbala, ani nedýchala!",Ellen volala policii v strašné panice.,Ellen se hrozně bála.,Ellen se cítila opravdu klidná.,1
131,Pearl sbíral CD s ošklivými obaly.,"Cení si jazzového CD se dvěma delfíny, které byly společně zpracované.","Její sestra ukradla CD, když na ni byla naštvaná.","Pearl se z toho zlobí a prosí sestru, aby ji vrátila.","Pearlina sestra doufala, že jí potěší.",Pearlina sestra se chtěla pomstít.,2
132,Anna šla na pláž.,Přišel příliv a viděla přílivový bazén.,"Šla ji prohlédnout a byla ohromená vším tím životem, který v ní byl.","Byly tam ryby, mořští ježci, mořské hvězdy - bylo to neuvěřitelné!",Anna pozorovala mořský život a přemýšlela o zázraku přírody.,Anna byla zklamaná z její cesty na břeh.,1
133,"Brianna si hořce stěžovala, když její rodina jela kempovat.",Zničil by jí vlasy a nehty a nebyla tam televize.,"Na to však zapomněla, když ochutnala svůj první S'MORE.","Když si jídlo rozkousla, zírá s úžasem na obrovskou hvězdnou oblohu.",Brianna nesnášela s'mores.,Brianna milovala s'mores.,2
134,Shay se procházel lesem.,"Pak si uvědomila, že je ztracená!",Snažila se nepanikařit.,"Vrátila se zpět, dokud nenašla cestu zpět do tábora.",Shay byl konečně nalezen o několik týdnů později v lese.,Shay cítil ohromnou úlevu.,2
135,Troy byl nejlepší hráč v jeho basketbalovém týmu.,Jeho tým hrál dnes večer v šampionátu.,Troy získal 56 bodů a vyhrál zápas pro svůj tým.,Po zápase nesl obrovskou trofej.,"Rozhodl se, že basketbal pro něj není.","Další ráno zjistil, že se dostal na titulní stránku novin.",2
136,Simon dostal otravu jídlem.,"Vzpomněl si na všechny restaurace, které nedávno navštívil.","Volal svým přátelům, kteří s ním při těchto příležitostech jedli.","Jeden z jeho přátel ho informoval, že on také trpěl otravou jídlem.","Zjistili, která restaurace to byla.",Vrátili se do stejné restaurace.,1
137,Arnold se bál ptáků.,Jednou byl na pikniku.,V dálce letěl pták.,Přistála na jeho jídle.,"Arnold byl klidný a šťastný, že uviděl ptáka.",Arnold křičel ze strachu!,2
138,Jednou si Adam koupil dvě vzduchové pistole.,"Dal jednu svému synovi, Christianovi.",Christian si chtěl hrát se zbraněmi v domě.,Christian vystřelil a rozbil obrazovku na televizi.,Adam vzal Christianovi zbraň.,Adam byl na Christiana velmi hrdý.,1
139,"Kip byl zklamaný, že tam nebyl žádný sníh.","Kňučel svým rodičům, že bez něj to nejsou Vánoce.","Řekli mu, ať jde spát.",Kip se prošel do svého pokoje a nakonec usnul.,"Aby ho rozveselili, jeho rodiče ho vzali na Floridu.",Kip snil o sněhových vločkách.,2
140,Ben se vždycky chtěl naučit hrát na klavír.,"Teď, když jsou jeho děti dospělé, má více volného času.",Ben se zapíše na hodiny klavíru u místního učitele.,"I když je to těžké, je odhodlaný se učit.","Vzdává se, protože je to příliš těžké.",Zlepšuje se s každou lekcí.,2
141,Bensona šikanoval ve škole jiný kluk.,Benson začal kvůli tomu ztrácet spánek.,Nakonec o tom řekl svým učitelům ve škole.,Učitelé se s tím problémem obrátili na šikanujícího.,Chválili ho.,Ten násilník byl vyloučen.,2
142,S otcem jsme si dělali místo na zahradě pro rostliny.,"Pár minut jsme kopali, abychom udělali místo.","Našel jsem krabici, která byla pohřbena v zemi.","Když jsem se podíval dovnitř, bylo tam mrtvé zvíře.",Dala jsem krabici zpátky a našla jsem si jiné místo na kopání.,Byla jsem tak šťastná.,1
143,Karen odešla do školy a nechala za sebou svého partnera Sama.,"Samovi Karen chyběla, ale měl plán, jak to napravit.","Na jeden dlouhý víkend, Sam jel vlakem na sever, aby navštívil Karen.","Karen, které Sam chyběl, měla plán, jak to taky napravit.",Jeli domů za Samem a chyběli si!,Rozešla se se Samem a nechal mu zlomené srdce.,1
144,Joey kempoval s přáteli.,Chtěl zapálit oheň a usmažit marshmallows.,Našel v lese pár klacků a dřevin.,Použil sirku k zapálení dřeva.,Joey nesnášel kempování.,Pak upekl marshmallows.,2
145,Diana si dělá práci uklízečkou kancelářských budov.,Umyje záchody a drží podlahu.,V pátek byla v práci vážně nemocná a měla nevolnost.,Nemohla si vzít den volna.,Snědla obrovský oběd.,Povracela se na záchod.,2
146,Jasonův nejlepší přítel se příští rok vdává v Indii.,"Jason se rozhodl, že se chce před svatbou naučit hindštinu.",Najal si učitele a každý den se cvičil v hindi.,"Když přijde svatební den, Jason mluví plynně hindštinou!","Všichni byli ohromení, že Jason mluví dvěma jazyky.",Jasonův nejlepší přítel nebyl ohromen.,1
147,Todd a Ashley spolu chodili.,Todd se naštval na Ashley.,Nechtěl s ní mluvit.,Ashley se rozčílila.,"Byla naštvaná, protože Todd nepřestal mluvit.","Rozhodla se, že nebude mluvit ani s Toddem.",2
148,Moji přátelé a já jsme byli pozváni na párty na vysoké.,Všichni jsme se na tu vzrušující událost vyzdobili.,"Všichni jsme byli tak nadšení, že se bavíme!",Na té párty jsme celou dobu tancovali.,Nesnášíme večírky.,Měli jsme se skvěle!,2
149,Kelly a její kamarádky se rozhodly uspořádat párty.,Holky se rozhodly upéct nějaké sušenky.,Upekli čokoládové a ovesné sušenky.,"Když skončili, zabalili je do pytlů.",Rozdávali je všem sousedům.,Dali všechny hamburgery kolemjdoucím.,1
150,Holky jsou problém.,"Někdy říkají věci, které nemyslí vážně.","Poslední, se kterým jsem mluvil, mi lhal.","Řekla mi, že je bohatá.",Nakonec byla velmi chudá.,"Tohle dokazuje, že holky mluví pravdu pořád.",1
151,Byl to velmi chladný den.,Sníh padal velmi silně po mnoho hodin.,Lidé z Lansingu zůstali bez elektřiny.,Bouře přinesla do města tři stopy sněhu.,Škola byla otevřená déle než obvykle.,Škola byla zrušena.,2
152,Larry hrál golf se svým otcem.,Larry se cítil opravdu energicky po svém kávu předtím.,"Udeřil míč tak tvrdě, jak jen mohl při prvním švihu.",Larry dostal díru v jedné!,Larry byl naštvaný kvůli jeho skóre.,"Larry byl nadšený, že dal první jamku v jednom.",2
153,"Candy se probudila vzrušená, protože měla narozeniny.",Ale celý den ubíhal a nikdo jí nedal žádné dárky.,"Začala být v depresi a myslela si, že na ni všichni zapomněli.","Později měla hlad a šla do kuchyně, ale zastavila se.",Nechtěla se z deprese přejídat.,"Je velmi šťastná, že jí nikdo nedal dárky.",1
154,Nedávno jsem se ve své práci velmi nešťastnil.,"Rozhodl jsem se, že se budu dívat po novém, abych byl šťastný.",Požádal jsem o práci na mnoha různých místech.,Jedno místo mi zavolalo zpátky a já šel na pohovor.,Rozhodl jsem se jít běhat.,"Šla jsem na pohovor a byla jsem ráda, že jsem tu práci dostala.",2
155,Lindsey opravdu chtěla nový pár bot.,Ty boty byly velmi drahé.,Rozhodla se ušetřit peníze.,Po několika týdnech mohla dostat boty.,Utratila peníze na jídlo.,Koupila si boty a líbily se jí.,2
156,"Ora se odvážila nepodstoupit sprchu, aby se mohla připojit k sesterstvu.","Nedokázala si představit, že by mohla být týden bez čisté vody!",Pak si myslela na únik.,"Neřekli, že se Ora nemůže vykoupat!",Ora se koupala.,Ora se osprchovala.,1
157,Na Allisoniny 25. narozeniny ji její rodina vzala na bingo.,Nikdy předtím nehrála a byla nervózní.,"Když jí ukázali, jak se hraje, byla nadšená, že může začít.",Ve čtvrté hře dostala bingo.,Allison plánuje v budoucnu znovu zaplatit bingo.,"Allison si myslí, že bingo je nudné.",1
158,Nya chtěla vidět průvod v centru.,Jeli jsme třemi autobusy.,Pak jela metrem.,Do centra dorazila právě včas.,Nya zmeškala průvod.,"Nya byla nadšená, že se může dívat na průvod.",2
159,"Madeline byla nadšená, že dostala novou kabelku v Saks.",Její matka ji vzala do oddělení zavazadel.,"Madeline okamžitě uviděla růžovou tašku, kterou milovala.","Nemohla uvěřit, jak úžasné to bylo.",Madeline byla naštvaná z jejího nového nákupu.,Madelineina matka jí ji s radostí koupila.,2
160,Tom koupil novou rostlinu.,Měl ho u postele.,Rostlina přestala růst.,"Jeho matka říkala, že potřebuje sluneční světlo.",Tom přestěhoval rostlinu k oknu.,"Tom zavřel okna, aby zablokoval co nejvíce slunečního světla.",1
