,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
91,Sam sedang melihat bintang pada suatu malam.,Tiba-tiba dia duduk bolt tegak.,Dia melihat bintang yang berkilauan dan bergerak!,Dia lari untuk menunjukkan kepada bapanya.,Ayahnya ketawa kerana bintang itu sebenarnya jet dengan lampu.,Ayah Sam gembira anaknya berminat dalam bidang geologi.,1
92,John dan Meg telah bertarikh untuk lima tahun.,"John mencintai Meg, dan mahu berkahwin dengannya.","Dia memutuskan untuk melamarnya malam ini, selepas tarikh filem.","Ketika mereka keluar dari filem, dia tiba-tiba jatuh ke lutut.",Dia mula menjerit perkataan kotor pada Meg.,Dia meminta dia untuk berkahwin dengannya.,2
93,Sekumpulan pisang yang indah bergelantungan di luar jangkauan.,"Bobby cuba melemparkan kasutnya, tapi ia tersekat.","Dia cuba memanjat pokok itu, tapi dia jatuh.","Seterusnya, dia memukul dengan marah dengan sekop, tetapi ia terlalu pendek untuk mencapai.",Bobby marah kerana dia dapat pisang.,Bobby pergi ke gudang untuk mendapatkan tangga untuk mendapatkan pisang.,2
94,Beth sedang pulih dari penyakit.,Dia akhirnya boleh makan makanan selepas 4 hari.,Walaupun dia lebih baik dia tidak sihat.,Dia memutuskan untuk mengambil hari Jumaat dari sekolah dan mengambil masa untuk sembuh.,Beth perlu berehat.,Beth bermain bola sepak pada hari Jumaatnya.,1
95,Rhonda beli kaus kaki merah jambu baru untuk dipakai.,Dia suka mereka.,"Namun, apabila dia melepaskannya, ia bercampur dengan pakaian lain.",Pada hari dobi dia mencuci pakaiannya tanpa menyusunnya.,Rhonda kemudian memutuskan untuk makan tengah hari dan membalas e-mel.,"Malangnya, mereka rosak dan Rhonda terpaksa membeli sepasang baru.",2
96,Laut itu menakutkan semasa ribut.,Marcus benci dengan cara bot itu naik dan terhempas.,Ia membuat dia sakit perut.,Dia berkurung di kabin dan menutup matanya tetapi ia tidak membantu.,Marcus sangat teruja sehingga dia mula menari.,Marcus kemudian muntah kerana sakit laut.,2
97,"Semalam, Anna memutuskan untuk tidur siang.",Dia mendapat selesa di kerusi dan menutup matanya.,"Sebaik sahaja dia tertidur, anak anjing putrinya melompat ke pangkuan dia!",Dia sangat terkejut.,"Dia berpelukan dengan anak anjing yang comel, gembira melihatnya.",Anak kucing itu sangat comel.,1
98,Chuck suka bar ini di rumah dia.,Dia pergi ke sana sepanjang masa dengan kawan-kawan.,Dia sedang dalam perjalanan ke sana suatu hari dan perasan ia ditutup.,Ia telah dihentikan perniagaan.,Chuck marah.,Chuck gembira tempat itu akhirnya ditutup.,1
99,Steve duduk di kafe.,"Semasa di kafe, dia biasanya membaca buku.","Namun, hari ini dia lupa buku.",Dia tidak mempunyai pilihan tetapi untuk melakukan banyak pemikiran.,Steve menyelesaikan teka-teki silang dalam masa yang singkat.,"Semasa berfikir, Steve datang dengan idea untuk sebuah novel.",2
100,John sedang memandu ke kedai apabila dia menyedari dia lupa dompetnya.,Lesen pemanduannya ada di dalam dompet.,Lampu polis mula berkedip di belakangnya.,"Selepas berhenti, dia beritahu pegawai dia lupa dompetnya di rumah.",John kemudian menyerang pegawai itu.,Pegawai itu memahami.,2
101,Tom menikmati teka-teki semasa membesar.,Dia bukan hanya di luar pengembaraan bilik pelarian.,Dia menenangkan pernafasan dan menyiapkan dirinya secara mental.,"30 minit kemudian, dia keluar dari bilik pelarian dalam masa yang singkat.",Dia berasa bangga dengan pencapaian beliau.,Tom marah kerana dia tidak berjaya.,1
102,Gina bosan semasa membersihkan biliknya.,Tapi ia perlu dilakukan.,Dia memutuskan untuk menghidupkan radio.,Ada lagu yang dia tak pernah dengar sebelum ini.,Dia suka lagu itu.,Gina berpakaian dan pergi kerja.,1
103,Badai salji kecil datang melalui sebuah bandar.,Bumbung sekolah terkulai di bawah berat badan.,Seorang pengawal naik ke atas untuk memeriksa.,Bumbung bergoyang di bawah berat baru.,Bumbungnya masih baik.,Penjaga bilik takut.,2
104,Hari jadi saya semalam.,"Kejutan saya, kawan-kawan saya merancang sebuah parti untuk saya.",Saya tidak boleh percaya.,Parti itu sangat menyeronokkan.,Saya benci hari jadi saya.,Ia adalah parti hari jadi yang terbaik.,2
105,Ibu saya membuang kamus lama beliau.,Saya mengambilnya dari tong sampah.,"Duduk dengan itu, saya mendapati diri saya bau.",Ia mengingatkan saya kepada bau perpustakaan lama.,Ia menjijikkan.,Ia berbau begitu baik bahawa saya memakannya.,1
106,Ibu bapa kami membawa kami ke Paragon Park pada tahun 1963.,Kami menaiki feri dari Rowes Wharf di Boston.,"Kami menaiki kereta kuda, cambuk, dan ulat.",Kami bermain skeeball.,Kami mempunyai banyak kenangan indah dari perjalanan zaman kanak-kanak ini.,Saya tidak ingat pernah ke Paragon Park.,1
107,Filem kegemaran saya ialah The Wizard of Oz.,Saya pernah fikir ia adalah nyata apabila saya masih muda.,"Setiap kali saya menontonnya, saya berasa terbenam dalam filem itu.",Watak-watak yang membawa saya jauh ke Land of Oz.,"Suatu hari, saya memutuskan untuk membeli filem itu.",Saya tidak suka Wizard of Oz.,1
108,Mary Ann pergi berjalan-jalan di laluan di taman.,Dia melintasi orang dengan kanak-kanak dan haiwan.,Dia melintasi orang yang berlari dan menunggang basikal.,Dia melihat banyak tanaman.,Mary Ann mendapat ruam dari salah satu daripada mereka kerana ia adalah racun ivy.,Mary Ann selesai membuat salad dan menikmati memakannya.,1
109,"Suatu hari, seekor anjing berpindah ke sebuah keluarga yang mempunyai dua kucing.","Satu kucing tidak keberatan anjing baru, tetapi kucing lain takut.",Dia meowed dengan kuat dan menggaruk hidung anjing itu.,Dia melompat dari satu sisi bilik ke yang lain untuk melarikan diri anjing.,Dia berpelukan dengan anjing itu.,Anjing itu menemuinya dan menghajarnya.,2
110,Haiwan kegemaran saya ialah Oryx Arab.,Saya biasanya tidak dapat melihat mereka kerana ia adalah antilop Afrika.,Saya perlu pergi ke zoo.,Keluarga saya membelikan saya hadiah yang bagus untuk hari jadi saya tahun ini.,Mereka memberi saya buku besar berilustrasi tentang haiwan Afrika.,Mereka memberi saya buku mengenai sejarah komputer.,1
111,"Setiap hari, saya merengek anak saya untuk membuat kerja rumah.",Akhirnya saya memutuskan bahawa ia adalah tanggungjawab sendiri.,"Sudah tentu, dia tidak melakukannya pada satu malam.","Saya hantar dia tidur, kerana tahu dia akan mendapat masalah di sekolah.",Dia mendapat gred buruk dalam tugasan itu.,Dia bermain bola keranjang dengan kawan-kawannya sepanjang petang.,1
112,Seorang budak lelaki ingin menjadi pemain bola dalam pasukan besbolnya.,Dia banyak berlatih dengan adik-beradiknya.,Pada latihan jurulatihnya membiarkan dia mencuba sebagai pitcher.,Anak itu tidak berjaya.,Anak muda itu pulang ke rumah kecewa.,Jurulatih menawarkan kepada budak itu kedudukan sebagai pemain utama.,1
113,Sue bangun di tengah malam dengan bau yang teruk.,Dia tidak dapat mengetahui apa itu.,Dia melihat sekeliling bilik.,Kemudian dia melihat melihat itu.,Sarah mula menonton TV.,Sarah mendapati susu rosak di atas meja.,2
114,Mark menyedari bahawa giginya mula sakit satu hari.,Dia memutuskan untuk melawat doktor gigi untuk melihat apa masalahnya.,Doktor gigi memberitahu Mark bahawa dia perlu mengeluarkan gigi kebijaksanaan.,Mark bersetuju untuk melakukan pembedahan.,Mark berharap prosedur itu akan menghentikan sakit gigi.,Rakan kerja Mark memberitahunya dia tidak akan mengundi dalam pilihan raya.,1
115,Lulu baru sahaja berpindah ke rumah barunya.,Dia ada mesin basuh pinggan mangkuk buat kali pertama.,Dia memutuskan untuk menjalankan beban pinggan malam itu.,"Di dalam bilik, dia tuangkan sabun pencuci piring.",Lulu mematikan mesin basuh pinggan mangkuk.,Lulu menyalakan mesin basuh pinggan mangkuk.,2
116,Petani Bill memanggil lembu di ladang.,Mereka datang untuk mencari makanan.,Bill menuangkan beberapa bijirin untuk lembu dalam tong besar.,Sapi-sapi dengan gembira makan malam mereka.,Bill bangga dengan kerjanya.,Bill mencari lembu.,1
117,Terry meninggalkan hospital dengan kecewa dan kecewa.,Dia sukar membuka pintu kereta dengan ibu jari yang patah.,"Di rumah, dia meminta kakaknya meminjamkan wang untuk pembedahan.",Dia bersetuju dengan syarat dia dapat kerja dengan insurans.,"Dia bersetuju,",Adik Terry memutuskan untuk menjalani pembedahan pada ibu jari.,1
118,Mary telah bekerja di sebuah pengedar kereta untuk dua tahun tanpa menjual.,Bosnya memberitahu dia bahawa dia perlu menjual kereta tidak lama lagi.,"Suatu hari, sepasang suami isteri datang ke kedai itu dan meminta untuk melihat sebuah kereta.",Mary menjual kereta yang sangat besar dan mahal kepada mereka.,Bos Mary gembira dengan jualan beliau.,Mary sedih kerana menjual kereta.,1
119,Brie dan kucingnya berpindah bersama teman lelakinya dan kucingnya.,Kedua-dua kucing itu saling membenci.,Mereka menghabiskan sebahagian besar masa mereka saling berbisik.,"Suatu malam, enam bulan kemudian, kucing memutuskan untuk berpelukan.",Brie gembira mereka telah menjadi kawan.,Brie benci keju.,1
120,Tim perlukan lantai dapur baru.,Dia sudah tua dan retak.,Jadi dia pergi membeli jubin baru.,Dia jumpa jubin yang bagus dan membawanya pulang.,Dia memasang lantai dapur baru yang indah untuk rumahnya.,Tim kembalikan jubin ke kedai pada hari berikutnya.,1
121,Dave memutuskan suatu hari dia mahu pergi menonton pertunjukan nickelback.,Dia pesan beberapa tiket.,Kemudian dia mengundang beberapa kawan-kawannya.,"Mereka semua pergi ke pertunjukan, dan mempunyai masa yang baik",Dave memeriksa internet untuk lebih banyak konsert yang dia akan suka.,Dave mengambil alih kawalan helikopter dan mendarat di lapangan.,1
122,Ada sebuah tanah perkuburan dengan 199 batu kubur.,12 orang membawa peti mati.,12 orang meletakkan peti mati di dalam tanah.,Lelaki dan wanita menangis bersama-sama.,Mereka gembira melihat pemandangan itu.,Mereka meratapi kekalahan.,2
123,Joe berasa yakin untuk masuk ke dalam perlawanan tinju.,Dia menguasai empat pusingan pertama.,Dia terkena pukulan kiri yang memotong matanya di babak kelima.,Tujuh pusingan terakhir adalah urusan bolak-balik.,Joe akhirnya memenangi pertarungan.,Joe menamatkan pertarungan tanpa luka atau kecederaan.,1
124,Perkara yang paling teruk berlaku kepada Jimmy.,Dia mengambil beg keripik kentang dari lantai bilik tidurnya.,"Semasa keluar, dia makan beberapa cip.","Di luar, kata rakannya, kenapa ada semut merayap di atas beg awak?",Jimmy berasa sakit perut.,Jimmy makan satu lagi cip dari beg.,1
125,Anak saya mengambil bahagian dalam derbi kereta mainan pengakap anak.,Pasukan bapa dan anak merancang kereta kotak korek api kecil.,Beberapa pasukan merancang kereta mewah.,"Kami merancang sebuah kereta yang mudah, yang sebenarnya memenangi derby.",Saya dan anak saya tidak berjaya.,Anak saya gembira kerana kita menang.,2
126,Brian cuba masuk ke dalam pasukan hoki tahun ini.,Malangnya dia tidak masuk ke dalam pasukan.,Jurulatih berkata dia perlu lebih cepat pada skates.,Brian menghabiskan sepanjang musim sejuk bekerja pada skating kelajuan.,Dia akhirnya masuk ke dalam pasukan.,Dia memutuskan untuk tidak mencuba untuk pasukan.,1
127,Kelly sedang bermain ski apabila tiba-tiba dia mendengar keributan besar di belakangnya.,Dia melihat ke belakang dan melihat dinding salji datang ke arahnya.,Dia panik dan mula ski lebih cepat ke bawah lereng.,"Ketika runtuhan itu menangkapnya, dia dengan cepat melompat ke beberapa pokok.",Kelly meraih pokok dan menggantungnya dengan kuat.,Kelly mampu ski menanjak di atas runtuhan.,1
128,Harry sangat ingin melihat filem Star Wars yang baru.,Dia menunggu di pejabat kotak pada hari pembukaan.,Dia mampu membeli tiket untuk dirinya sendiri.,Dia menonton keseluruhan filem.,Harry gembira kerana dapat menonton filem itu bersama rakan-rakannya.,Harry sangat suka filem itu.,2
129,Mark akan mulakan kerja baru pada hari berikutnya.,Dia gugup kerana berada di sekitar begitu banyak orang asing.,Dia hampir tidak tidur malam sebelumnya kerana kebimbangan.,Apabila dia memasuki bangunan itu dia disambut hangat oleh ramai orang.,"Dia dipecat pada hari yang sama, dan berjalan keluar dari bangunan.",Dia sedar dia akan sesuai dengan pekerjaan baru.,2
130,Ellen mempunyai seorang anak perempuan yang tidur di dalam buaian di biliknya sendiri.,"Suatu pagi Ellen tidak mendengar bayi berderu, jadi dia pergi untuk memeriksa.",Anaknya tidak bergerak atau bernafas!,Ellen memanggil polis dalam keadaan panik.,Ellen sangat takut.,Ellen berasa sangat tenang.,1
131,Pearl mengumpul CD dengan cover yang hodoh.,Dia menghargai CD jazz dengan dua ikan lumba-lumba yang di-photoshop bersama-sama.,Adik perempuan dia mencuri CD itu semasa marah dengannya.,Hati Pearl tertekan dan dia memohon kepada kakaknya untuk mengembalikannya.,Adik Pearl berharap untuk menggembirakan dia.,Adik Pearl mahu membalas dendam.,2
132,Anna pergi ke pantai.,"Air pasang turun, dan dia melihat kolam air pasang.","Dia pergi untuk memeriksa, dan dia kagum dengan semua kehidupan di dalamnya.","Terdapat ikan, ikan laut, bintang laut - ia luar biasa!",Anna melihat kehidupan laut dan berfikir tentang keajaiban alam semula jadi.,Anna berasa kecewa dengan perjalanannya ke pantai.,1
133,Brianna mengadu dengan pahit apabila keluarganya pergi berkhemah.,Ia akan merosakkan rambut dan kuku dan tidak ada TV.,"Walau bagaimanapun, dia lupa perkara-perkara ini apabila dia mencicipi S'MORE pertamanya.","Dia mengunyah hidangan itu, sambil memandang ke langit yang penuh bintang.",Brianna benci s'mores.,Brianna suka s'mores.,2
134,Shay sedang berjalan kaki di hutan.,Kemudian dia sedar dia tersesat!,Dia cuba untuk tidak panik.,Dia mengulangi langkahnya sehingga dia menemui jalan kembali ke kem.,Shay akhirnya ditemui beberapa minggu kemudian di dalam hutan.,Shay berasa lega.,2
135,Troy adalah pemain terbaik dalam pasukan bola keranjangnya.,Pasukannya bermain dalam perlawanan kejuaraan malam ini.,Troy menjaringkan 56 mata untuk memenangi permainan untuk pasukannya.,Dia membawa trofi besar selepas perlawanan.,Dia memutuskan mungkin bola keranjang bukan untuk dia.,Keesokan harinya dia mendapati dia telah membuat halaman depan akhbar.,2
136,Simon mendapat keracunan makanan.,Dia memikirkan semua restoran yang dia lawati baru-baru ini.,Dia memanggil rakannya yang makan dengannya pada kesempatan ini.,Salah seorang kawan dia memberitahunya dia juga sakit dengan keracunan makanan.,Mereka tahu restoran mana yang ada.,Mereka kembali makan di restoran yang sama.,1
137,Arnold takut burung.,Suatu hari dia berada di sebuah piknik.,Seekor burung terbang di kejauhan.,Ia mendarat di atas makanan.,Arnold tenang dan gembira melihat burung itu.,Arnold menjerit ketakutan!,2
138,Suatu hari Adam membeli dua senapang udara.,"Dia berikan satu kepada anaknya, Christian.",Christian mahu bermain dengan senjata di rumah.,Christian menembak pistol dan memecahkan skrin di televisyen.,Adam mengambil pistol dari Christian.,Adam sangat bangga dengan Christian.,1
139,Kip kecewa kerana tiada salji.,Dia merengek kepada ibu bapanya bahawa ia hanya tidak Krismas tanpa itu.,Mereka suruh dia tidur.,Kip berjalan ke biliknya dan akhirnya tertidur.,"Untuk menggembirakan dia, ibu bapa Kip membawanya ke Florida.",Kip bermimpi tentang kepingan salji.,2
140,Ben sentiasa mahu belajar bermain piano.,"Sekarang anak-anaknya sudah besar, dia mempunyai lebih banyak masa lapang.",Ben mendaftar dalam kelas piano dengan tutor tempatan.,"Walaupun ia sukar, dia berdedikasi untuk belajar.",Dia menyerah kerana ia terlalu sukar.,Dia semakin baik dengan setiap pelajaran.,2
141,Benson telah diganggu di sekolah oleh seorang lagi budak lelaki.,Benson mula kehilangan tidur kerana itu.,Akhirnya dia beritahu guru-gurunya di sekolah.,Guru-guru itu mendekati pengganggu berkenaan masalah itu.,Mereka memujinya.,Pengganggu itu telah dikeluarkan.,2
142,Ayah saya dan saya membuat ruang untuk tumbuh-tumbuhan di halaman belakang.,Kami menggali selama beberapa minit cuba untuk membuat ruang.,Saya jumpa kotak yang terkubur di dalam tanah.,"Apabila saya melihat ke dalam, ada haiwan mati.",Saya meletakkan kotak itu kembali dan mencari tempat lain untuk menggali.,Saya sangat gembira.,1
143,"Karen telah pergi ke sekolah, meninggalkan rakan kongsi Sam.","Sam rindu Karen, tapi dia ada rancangan untuk memperbaikinya.","Pada hujung minggu yang panjang, Sam mengambil kereta api ke utara untuk melawat Karen.","Karen yang merindui Sam, mempunyai rancangan untuk memperbaikinya juga.","Dia pulang ke rumah untuk berjumpa Sam, dan mereka terlepas satu sama lain!","Dia putus dengan Sam, meninggalkan dia patah hati.",1
144,Joey berkhemah dengan kawan-kawannya.,Dia mahu menyalakan api untuk memanggang marshmallow.,Dia jumpa kayu di dalam hutan.,Dia menggunakan korek api untuk menyalakan kayu.,Joey benci berkhemah.,Kemudian dia memanggang marshmallow.,2
145,Diana membersihkan bangunan pejabat untuk hidup.,Dia basuh tandas dan gosok lantai.,Pada hari Jumaat dia benar-benar sakit dan mual di tempat kerja.,Dia tak boleh cuti.,Dia makan tengahari yang besar.,Dia muntah di tandas.,2
146,Kawan baik Jason akan berkahwin di India tahun depan.,Jason memutuskan bahawa dia ingin belajar bahasa Hindi sebelum perkahwinan.,Dia menyewa tutor dan berlatih bercakap bahasa Hindi setiap hari.,"Apabila hari perkahwinan tiba, Jason fasih berbahasa Hindi!",Semua orang kagum bahawa Jason telah menjadi dwibahasa.,Kawan baik Jason tidak kagum.,1
147,Todd dan Ashley berpacaran.,Todd marah dengan Ashley.,Dia beri dia rawatan senyap.,Ashley marah.,Dia marah kerana Todd tidak berhenti bercakap.,Dia juga memutuskan untuk tidak bercakap dengan Todd.,2
148,Saya dan kawan-kawan saya dijemput ke parti di kolej.,Kami berpakaian untuk acara yang menarik.,Kami semua sangat teruja untuk berseronok!,"Pada parti, kami menari sepanjang masa.",Kami benci parti.,Kami mempunyai masa yang hebat!,2
149,Kelly dan kawan-kawannya memutuskan untuk mengadakan pesta memasak.,Gadis-gadis itu memutuskan untuk membuat beberapa biskut.,Mereka memanggang kek coklat dan oatmeal.,Selepas mereka selesai mereka dibungkus dalam beg.,Mereka membagikannya kepada semua jiran.,Mereka memberikan semua hamburger kepada orang yang lewat.,1
